DOCUMENT	INSEE	NOM_COM	LIBELLE	B1_BANDE	B1_T_BANDE	B1_ART_6	B1_ART_71	B1_ART_72	B1_ART_73	B1_ART_74	B1_ART_8	B1_ART_9	B1_ART_10	B1_ART_13	B1_ART_5	B1_ART_14
22340_reglement_20081106	22340	TONQUEDEC	UY	-88		5	1	5	-88	2	-99	-99	12	-88	-88	-99
50540_reglement_20110726	50540	ST PIERRE LANGERS	U	-88		5	1	3	-88	-88	-88	-88	12	0.15	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Uh2	-88		5	1	2	-88	2	-88	0.40	4.5	0.10	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Uh1	-88		5	1	2	-88	2	-88	0.40	7	0.10	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	UL	-88		5	1	5	-88	2	-88	-88	-88	0.40	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Ua	-88		5	1	5	-88	2	-88	0.40	7	0.20	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Ucn	-88		-88	0	-99	-88	-88	-88	-88	-88	-88	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Uh3	-88		5	1	5	-88	-88	-88	0.40	9	0.10	-88	-88
35181_reglement_20170321	35181	LE MINIHIC SUR RANCE	Umr	-88		5	1	5	-88	2	-88	-88	-88	0.40	-88	-88
74184_reglement_20130322	74184	MINZIER	UI	-88		5	1	4	-88	-88	-99	0.15	8	-88	-99	-88
74184_reglement_20130322	74184	MINZIER	UB	-88		5	1	4	-88	-88	-99	0.25	8	-88	-88	-88
74184_reglement_20130322	74184	MINZIER	UA	-88		5	1	3	-88	-88	-99	0.40	12	-88	-88	-88
74184_reglement_20130322	74184	MINZIER	UX	-88		5	1	4	-88	-88	-99	0.40	9	0.20	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UP	-88		10	1	3	-88	-88	-99	-99	4	-88	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UL	-88		5	1	3	-88	-88	-99	-99	7	0.30	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UE	-88		1	1	1	-88	1	-99	-99	7	-88	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UF	-88		5	1	5	-88	-88	-99	-99	9	-88	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UH	-88		5	1	3	-88	-88	-99	0.40	7	0.30	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UC	-88		15	1	6	-88	1	-99	0.20	7	0.70	-99	-99
44136_reglement_20170630	44136	PREFAILLES	Uap	-88		-88	-88	-88	-88	-88	-88	-88	9	-88	-88	-88
44136_reglement_20170630	44136	PREFAILLES	UBc	-88		3	1	3	-88	-88	-99	0.40	11	0.25	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UAa	-88		1	1	2	-88	-88	-99	0.80	7	-88	-99	-99
44136_reglement_20170630	44136	PREFAILLES	UV	-88		4	1	4	-88	-88	-99	0.40	7	0.35	-99	-99
62016_reglement_20030625	62016	AIRON ST VAAST	30 UH	-88		5	1	4	-88	-88	-88	-88	-88	-88	-88	-88
62016_reglement_20030625	62016	AIRON ST VAAST	20 UD	-88		5	1	3	-88	2	2	-88	-88	0.80	1000	0.20
40228PLU20090505_4_0_Reglement	40228	POMAREZ	Ug	-88		5	1	3	-88	2	-99	-99	-99	-88	-88	-99
40228PLU20090505_4_0_Reglement	40228	POMAREZ	Uxa	-88		5	1	3	-88	2	-99	0.40	15	0.40	-88	-99
40228PLU20090505_4_0_Reglement	40228	POMAREZ	Uc	-88		6	1	4	-88	2	4	0.25	9	-88	-88	0.3
40228PLU20090505_4_0_Reglement	40228	POMAREZ	Ub	-88		5	1	4	-88	2	-99	-99	9	-88	-99	-99
40228PLU20090505_4_0_Reglement	40228	POMAREZ	Ua	-88		-88	1	3	-88	2	-99	-99	12	-88	-99	-99
63040_reglement_20150529	63040	BILLOM	UGv	-88		5	1	3	-88	2	-88	0.40	6	-88	-99	-99
63040_reglement_20150529	63040	BILLOM	UI	-88		5	1	5	-88	2	-99	0.60	10	0.20	-99	-99
63040_reglement_20150529	63040	BILLOM	UGzb	-88		-88	1	3	-88	2	-88	-88	9	-88	-88	0.70
63040_reglement_20150529	63040	BILLOM	UGzg	-88		-88	1	3	-88	2	-88	-88	8	-88	-88	0.30
63040_reglement_20150529	63040	BILLOM	UGzf	-88		-88	1	3	-88	2	-88	-88	12	-88	-88	0.50
63040_reglement_20150529	63040	BILLOM	UDa	-88		-99	0	-99	-88	-88	-99	-99	9	-88	-99	-99
63040_reglement_20150529	63040	BILLOM	UD*	-88		-88	0	-99	-88	-88	-99	-99	3	-88	-99	-99
63040_reglement_20150529	63040	BILLOM	UF*	-88		5	1	3	-88	2	-99	-99	7	-88	-99	0.7
63040_reglement_20150529	63040	BILLOM	UGzv	-88		-88	1	5	-88	2	-88	-88	6	-88	-88	-88
63040_reglement_20150529	63040	BILLOM	UG*	-88		5	1	1	-88	-88	-88	-99	10.50	-88	-99	0.50
64213PLU20091028_REGLEMENT	64213	ESPELETTE	UB	-88		-88	1	3	-88	-88	-88	-88	-88	-88	-88	0.4
64213PLU20091028_REGLEMENT	64213	ESPELETTE	UA	-88		-88	1	2	-88	-88	2	-99	-88	-88	-88	-99
64213PLU20091028_REGLEMENT	64213	ESPELETTE	UC	-88		5	1	3	-88	-88	-88	-99	-88	-88	-88	0.4
64213PLU20091028_REGLEMENT	64213	ESPELETTE	UDd	-88		5	1	3	-88	-88	2	0.30	6	-88	2000	0.15
64213PLU20091028_REGLEMENT	64213	ESPELETTE	UY	-88		5	1	3	-88	-88	4	0.50	10	-88	-88	-99
61423_reglement_20050523	61423	ST MARTIN D ECUBLEI	UZ	-88		5	1	5	-88	-88	-88	-88	14	-88	-88	-88
33521_reglement_20140128	33521	TALAIS	UB	-88		4	1	3	-88	-88	3	0.40	7.5	0.10	-88	-99
33521_reglement_20140128	33521	TALAIS	UA	-88		4	1	3	-88	-88	-99	-99	9	-99	-99	-99
33521_reglement_20140128	33521	TALAIS	UC	-88		4	1	3	-88	-88	3	0.30	7.5	0.10	-88	-99
61055_reglement_20130625	61055	BOUCE	UZ	-88		3	1	3	-88	-88	-88	-88	10	-88	-88	-88
01360_reglement_20121203	1360	ST JEAN DE GONVILLE	UX1c	-88		-88	-88	-88	-88	-88	-88	-88	11	-88	-88	-88
01360_reglement_20121203	1360	ST JEAN DE GONVILLE	UBer	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	0.60
01360_reglement_20121203	1360	ST JEAN DE GONVILLE	UA	-88		-88	1	3	-88	2	-99	-88	12	-88	-99	-99
01360_reglement_20121203	1360	ST JEAN DE GONVILLE	UX	-88		10	1	5	-88	-88	-99	0.50	11	-88	-99	-99
50167_reglement_20170329	50167	DRAGEY RONTHON	UE	-88		5	1	2	-88	-88	-99	-99	-88	-88	-88	-88
50167_reglement_20170329	50167	DRAGEY RONTHON	UA	-88		-88	1	1.90	-88	-88	-99	-99	-88	0.40	-99	-88
50167_reglement_20170329	50167	DRAGEY RONTHON	UD	-88		5	1	1.90	-88	-88	-99	-99	-88	0.40	-99	-88
50167_reglement_20170329	50167	DRAGEY RONTHON	UC	-88		5	1	2	-88	-88	-99	-99	-88	-88	-88	-88
37232_reglement_20080620	37232	ST PATRICE	UB	-88		2	1	3	-88	-88	-99	-99	6	-99	-99	0,3
37232_reglement_20080620	37232	ST PATRICE	UA	-88		-88	1	3	-88	-88	-88	0.30	9	-99	-99	0.9
13005_reglement_20171213	13005	AUBAGNE	UD1	-88		4	1	4	-88	-88	5	0.35	9	0.25	-88	-88
13005_reglement_20171213	13005	AUBAGNE	US	-88		4	1	4	-88	2	-99	0.60	15	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UD2a	-88		-88	1	4	-88	-88	-88	0.30	-88	0.30	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEp	-88		5	1	5	-88	-88	-99	0.50	18	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UG3	-88		5	1	4	-88	-88	-99	-99	7	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UD3	-88		4	1	4	-88	-88	5	0.25	9	0.40	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UD4	-88		4	1	4	-88	-88	5	0.20	9	0.40	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEs	-88		4	1	5	-88	-88	-99	0.50	10	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UC3	-88		4	1	4	-88	2	5	0.50	12	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UC2	-88		4	1	4	-88	2	5	0.50	15	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UB3	-88		-88	-88	-88	-88	-88	-99	-99	10	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UB2	-88		-88	-88	-88	-88	-88	-99	-99	12	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEv1	-88		-88	-88	-88	-88	-88	-88	0.50	10	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UB1	-88		-88	-88	-88	-88	-88	-99	-99	15	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEv2	-88		-88	-88	-88	-88	-88	-88	0.50	10	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UC1	-88		4	1	4	-88	2	5	0.50	21	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UHG	-88		3	1	1.5	-88	-88	3	0.80	-88	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UA	-88		-88	-88	-88	-88	-88	-99	-99	-88	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEa2	-88		-88	-88	-88	-88	-88	-88	0.60	10	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEa1	-88		5	-88	-88	-88	-88	-88	0.60	10	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UG1	-88		5	1	10	-88	-88	-99	-99	7	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEI	-88		4	1	5	-88	-88	-99	0.60	-88	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEn	-88		4	1	5	-88	-88	-99	0.60	10	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UG2a	-88		-88	1	4	-88	-88	-88	-88	15	-88	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEm	-88		4	1	5	-88	-88	-99	0.50	15	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEl	-88		4	1	5	-88	-88	-99	-88	10	0.20	-88	-88
13005_reglement_20171213	13005	AUBAGNE	UEj	-88		4	1	5	-88	-88	-99	0.50	10	0.20	-88	-88
50257_reglement_20051104	50257	JOBOURG	U	-88		5	1	3	-88	2	4	-99	11	0.10	-88	-99
27653_reglement_20170126	27653	TOURNY	Ue	-88		1	1	2	-88	-88	-99	-99	-99	-88	-99	-88
27653_reglement_20170126	27653	TOURNY	Ub	-88		3	1	3	-88	2	-99	0.25	-88	-88	-88	-88
27653_reglement_20170126	27653	TOURNY	Ua	-88		2	1	3	-88	2	-99	-99	-88	-88	-88	-88
27653_reglement_20170126	27653	TOURNY	Uz	-88		5	1	3	-88	-88	-99	0.50	10	0.20	-99	-88
78630_Orgeval	78630	Orgeval	UHb	-88		10	1	4	-88	2	-88	0.15	7	0.80	-99	0.15
78630_Orgeval	78630	Orgeval	UHa	-88		5	1	3	-88	2	-88	0.30	9	0.80	-99	0.30
78630_Orgeval	78630	Orgeval	UIa	-88		6	1	6	-88	2	8	0.35	10	0.55	-99	-99
78630_Orgeval	78630	Orgeval	UE	-88		5	1	3	-88	2	-99	-99	9	-88	-99	-99
78630_Orgeval	78630	Orgeval	UIe	-88		6	1	6	-88	2	-99	0.40	9	0.55	-99	-99
78630_Orgeval	78630	Orgeval	UHg	-88		3	1	3	-88	2	-88	0.50	9	0.80	-99	0.50
78630_Orgeval	78630	Orgeval	UHc	-88		10	1	4	-88	2	-88	0.20	7	0.80	-99	0.35
78630_Orgeval	78630	Orgeval	UAb	1		5	1	3	-88	2	-88	0.30	14	-88	-99	0.50
78630_Orgeval	78630	Orgeval	UAa	1		5	1	15	-88	-88	-88	0.30	9	-88	-99	0.60
74029_reglement_20120702	74029	BASSY	Ud	-88		-88	1	3	-88	2	-88	0.20	10	-88	-88	-88
74029_reglement_20120702	74029	BASSY	Ua	-88		-88	-99	-99	-99	-99	-88	-99	12	-88	-88	-88
74029_reglement_20120702	74029	BASSY	Ua. Ud	-88		3	-88	-88	-88	-88	-99	-88	-88	-88	-99	-99
50014_reglement_20151217	50014	ANNEVILLE SUR MER	Up	-88		2	1	3	-88	-88	-99	-88	7	-88	-88	-99
28137_reglement_20131217	28137	ECROSNES	Uh	-88		2	1	3	-88	-88	-99	0.30	6	-88	-99	-99
28137_reglement_20131217	28137	ECROSNES	Ue	-88		5	1	4	-88	-88	-99	-99	9	-99	-99	-99
28137_reglement_20131217	28137	ECROSNES	Ub	-88		5	1	3	-88	-88	-99	0.4	4.70	0.30	-99	0.4
28137_reglement_20131217	28137	ECROSNES	Ua	-88		5	1	3	-88	-88	-99	-99	6	-88	-99	0.5
32301_reglement_20120530	32301	ORDAN LARROQUE	Ui	-88		5	1	3	-88	2	3	-99	-99	-88	-88	-99
32301_reglement_20120530	32301	ORDAN LARROQUE	UL	-88		10	1	3	-88	2	-88	-99	-99	-88	-88	-99
32301_reglement_20120530	32301	ORDAN LARROQUE	UCa	-88		3	1	3	-88	2	-88	-99	-88	0.20	-99	-88
32301_reglement_20120530	32301	ORDAN LARROQUE	UA	-88		-88	1	3	-88	-88	-88	-99	3.50	0.10	-99	-99
32301_reglement_20120530	32301	ORDAN LARROQUE	UD	-88		10	1	3	-88	2	3	0.30	-88	0.20	2500	-99
41276_reglement_20160519	41276	VILLEBAROU	UI	-88		1	1	5	-88	1	-88	-88	12	0.20	-99	-99
41276_reglement_20160519	41276	VILLEBAROU	UB	-88		3	1	3	-88	-88	3	0.40	8.50	0.10	-99	-99
41276_reglement_20160519	41276	VILLEBAROU	UA	-88		5	1	3	-88	-88	-88	0.70	-88	-88	-99	-99
37046_reglement_20120614	37046	CERE LA RONDE	UE	-88		5	1	2	-88	-88	-99	-99	-99	0.50	-99	-99
37046_reglement_20120614	37046	CERE LA RONDE	UB	-88		2	1	2	-88	-88	-99	-99	7	0.50	-88	-99
37046_reglement_20120614	37046	CERE LA RONDE	UA	-88		1.50	1	2	-88	-88	-99	-99	7	0.50	-99	-99
37046_reglement_20120614	37046	CERE LA RONDE	UY	-88		5	1	2	-88	-88	-99	-99	-99	-99	-99	-99
40178POS20041025_1Mod1_3_0_reglement	40178	MAZEROLLES	UG	-88		5	1	3	-88	2	4	0,4	8	-88	-88	-88
40178POS20041025_1Mod1_3_0_reglement	40178	MAZEROLLES	UC	-88		5	1	3	-88	2	4	0,3	8	-88	2000	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UMa	-88		5	1	4	10	-88	15	0.40	-88	-88	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UMb	-88		6	1	4	10	-88	16	0.40	-88	0.50	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UIa	-88		5	1	5	-88	-88	5	0.40	10	-88	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UB	-88		6	1	3	-88	-88	4	0.60	-88	0.20	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UC	-88		8	1	4	-88	-88	4	0.40	12	-88	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UH1	-88		2	1	8	-88	-88	4	-88	4	-88	-88	-88
91480_Quincy_sous_Senart	91480	QUINCY SOUS SENART	UAa	-88		2	1	3	-88	-88	4	-99	-88	-88	-88	-88
77377_reglement_20161010	77377	PRESLES-EN-BRIE	UE	-88		3	1	5	-88	-88	-99	-99	-88	-88	-99	-99
77377_reglement_20161010	77377	PRESLES-EN-BRIE	UH	-88		6	1	3	-88	-88	8	0,35	-88	0,15	-99	-99
77377_reglement_20161010	77377	PRESLES-EN-BRIE	UB	-88		6	1	3	-88	-88	8	0,4	3	0,15	-99	-99
77377_reglement_20161010	77377	PRESLES-EN-BRIE	UA	-88		0	1	3	-88	-88	8	0,6	-88	0,15	-99	-99
77377_reglement_20161010	77377	PRESLES-EN-BRIE	UX	-88		1	1	5	-88	-88	-99	0,8	-88	-88	-99	-99
31363_reglement_20150601	31363	MONTBERNARD	UB2	-88		3	1	3	-88	2	-99	-99	-88	-88	-99	-99
31363_reglement_20150601	31363	MONTBERNARD	UA	-88		-88	1	3	-88	2	-99	-99	-88	-88	-99	-99
40068POS20011210_3_0_Reglement	40068	CASSEN	U	-88		5	1	3	-88	2	4	0.20	-88	-88	1000	-88
42162_reglement_20161017	42162	OUCHES	UL	-88		5	1	5	-88	2	-99	-99	12	-88	-99	-88
42162_reglement_20161017	42162	OUCHES	UE	-88		15	1	5	-88	2	-99	-99	15	-88	-99	-88
42162_reglement_20161017	42162	OUCHES	UB	-88		3	1	3	-88	2	-99	-99	10	0.05	-99	-88
42162_reglement_20161017	42162	OUCHES	UC	-88		3	1	3	-88	2	-99	-99	10	0.05	-99	-88
83056_reglement_20171011	83056	FIGANIERES	Uba	-88		5	1	4	-88	-88	4	0.40	7	0.20	-88	-88
83056_reglement_20171011	83056	FIGANIERES	Ubb	-88		5	1	4	-88	-88	4	0.40	9	0.20	-88	-88
83056_reglement_20171011	83056	FIGANIERES	Uca	-88		5	1	4	-88	-88	4	0.30	7	0.40	-88	-88
83056_reglement_20171011	83056	FIGANIERES	Ud	-88		25	1	4	-88	-88	4	0.15	7	0.60	-88	-88
83056_reglement_20171011	83056	FIGANIERES	Ubt	-88		5	1	4	-88	-88	4	0.40	9	0.20	-88	-88
83056_reglement_20171011	83056	FIGANIERES	Ua	-88		-88	1	4	-88	2	-99	-99	1	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UEp	-88		3	1	5	-88	2	-88	-88	10	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UL	-88		5	1	3	-88	2	-88	-88	7	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UEap	-88		3	-88	-88	-88	-88	-88	-88	10	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UB	-88		2	1	3	-88	2	-88	-88	9	0.05	-88	-88
32119_reglement_20161215	32119	EAUZE	UA	-88		-88	1	1.90	-88	2	-88	-88	-88	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UEe	-88		75	1	5	-88	2	-88	-88	4	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UEd	-88		15	1	5	-88	2	-88	-88	10	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UEc	-88		3	1	5	-88	2	-88	-88	-88	-88	-88	-88
32119_reglement_20161215	32119	EAUZE	UCb	-88		10	1	3	-88	2	-88	-88	7	0.05	-88	-88
26107_reglement_20160523	26107	CREPOL	Ui	-88		5	1	5	-88	-88	-99	-99	12	-88	-88	-88
26107_reglement_20160523	26107	CREPOL	UA	-88		-88	1	3	-88	2	-88	-99	10	0,1	-88	-88
26107_reglement_20160523	26107	CREPOL	UC	-88		3	1	3	-88	2	-99	-99	10	0,1	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UEp	-88		5	1	3	-88	-88	-88	-88	4	0.10	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UEq	-88		3	-88	-88	-88	-88	-88	-88	10	-88	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UC2	-88		2	1	0.90	-88	-88	-88	-88	7	0.05	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UL	-88		5	1	5	-88	2	-88	-88	12	0.10	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UC1	-88		-88	2	0.90	-88	-88	-88	-88	7	0.05	-88	-88
35187_reglement_20150203	35187	MONTERFIL	UA	-88		5	1	1	-88	-88	-88	-88	15	0.10	-88	-88
01007_reglement_20130629	1007	AMBRONAY	ULf	-88		5	1	3	-88	-88	-99	-99	9	-99	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UXi	-88		5	1	3	-88	-88	-99	0.60	9	0.20	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UHb	-88		3	1	3	-88	-88	-99	-99	9	0.40	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UXm	-88		5	1	3	-88	-88	-99	0.60	9	0.20	-99	-99
01007_reglement_20130629	1007	AMBRONAY	UHa	-88		-88	-88	-88	-88	-88	-99	-99	9	-99	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UE	-88		0	1	3	-88	-88	-99	0.60	-88	0.20	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UB	-88		0	1	3	-88	-88	-99	-99	-88	-99	-88	-99
01007_reglement_20130629	1007	AMBRONAY	UA	-88		-88	0	-99	-88	-88	-99	-99	-88	-99	-99	-99
01007_reglement_20130629	1007	AMBRONAY	UHbac	-88		5	1	3	-88	-88	-88	-88	-88	0.40	-88	-88
01007_reglement_20130629	1007	AMBRONAY	UXa	-88		5	1	3	-88	-88	-99	0.60	9	0.20	-99	-99
01007_reglement_20130629	1007	AMBRONAY	UXb	-88		5	1	3	-88	-88	-99	0.60	9	0.20	-99	-99
10239_reglement_20130827	10239	MESNIL SELLIERES	U	-88		5	1	3	-88	-88	6	-88	6	0.50	800	-99
36160_reglement_20090314	36160	POMMIERS	U	-88		-88	1	3	-88	2	4	-88	-88	-88	-88	-99
19011_reglement_20120217	19011	ARNAC POMPADOUR	UI	-88		5	1	5	-88	-88	5	-99	-99	-88	-88	-99
25566_reglement_20170927	25566	LA TOUR DE SCAY	UL	-88		4	1	3	-88	2	-99	-99	-99	-88	-99	-99
25566_reglement_20170927	25566	LA TOUR DE SCAY	UE	-88		4	1	3	-88	2	-99	-99	-99	-88	-99	-99
25566_reglement_20170927	25566	LA TOUR DE SCAY	UH	-88		-88	1	3	-88	2	-99	-88	5	-88	-99	-99
25566_reglement_20170927	25566	LA TOUR DE SCAY	UB	-88		4	1	3	-88	2	-99	-88	4	0.15	-99	-99
25566_reglement_20170927	25566	LA TOUR DE SCAY	UAc	-88		4	1	3	-88	2	-99	-88	3	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UE1	-88		5	1	3	-88	2	-99	-99	-99	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UA4	-88		-88	-88	-88	-88	-88	-99	-99	-88	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UE2	-88		-88	-88	-88	-88	-88	-99	-99	-99	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UH3	-88		-88	-88	-88	-88	-88	-99	-99	-88	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UB3	-88		5	-88	-88	-88	-88	-99	-99	-88	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UB2	-88		-88	1	1	-88	-88	-99	-99	-88	0.50	-99	-99
41175_reglement_20140603	41175	PEZOU	UB1	-88		-88	1	2	-88	2	-99	-99	7	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UY1	-88		5	1	3	-88	2	-99	-99	-99	0.50	-99	-99
41175_reglement_20140603	41175	PEZOU	UA1	-88		2	-88	-88	-88	-88	-99	-99	7	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UA3	-88		-88	-88	-88	-88	-88	-99	-99	-88	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UY2	-88		-88	-88	-88	-88	-88	-99	-99	-99	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UA2	-88		-99	-88	-88	-88	-88	-99	-99	4.5	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UJ1	-88		1	1	3	-88	-88	-99	-99	4.5	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UH2	-88		-88	1	1	-88	-88	-99	-99	4.5	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UJ2	-88		-88	-88	-88	-88	-88	-99	-99	4.5	-88	-99	-99
41175_reglement_20140603	41175	PEZOU	UH1	-88		-88	1	2	-88	2	-99	-99	7	-88	-99	-99
83005_reglement_20160606	83005	ARTIGNOSC SUR VERDON	UCp	-88		7	1	4	-88	-88	4	0.30	3.50	0.50	-99	-99
83005_reglement_20160606	83005	ARTIGNOSC SUR VERDON	UT	-88		7	1	4	-88	-88	-99	-99	3.50	-88	-99	-99
83005_reglement_20160606	83005	ARTIGNOSC SUR VERDON	UB	-88		7	1	4	-88	-88	4	0.50	7	0.30	-99	-99
83005_reglement_20160606	83005	ARTIGNOSC SUR VERDON	UA	-88		-88	1	4	-88	2	-99	1	3	-88	-99	-99
83005_reglement_20160606	83005	ARTIGNOSC SUR VERDON	UD	-88		7	1	4	-88	-88	4	0.20	7	0.60	-99	-99
29101_reglement_20150928	29101	LANDEDA	UHcp	-88		5	1	3	-88	-88	-88	-88	7.50	-88	850	1
29101_reglement_20150928	29101	LANDEDA	UHap'a'	-88		-88	1	3	-88	2	-88	-88	8	-88	-88	-99
29101_reglement_20150928	29101	LANDEDA	UP	-88		5	1	3	-88	2	-88	-88	7	-88	-88	-88
29101_reglement_20150928	29101	LANDEDA	UI	-88		5	1	3	-88	2	-99	-88	-88	-88	-88	-99
29101_reglement_20150928	29101	LANDEDA	UHb	-88		0	1	0	-88	-88	-88	-88	6	-88	850	1
29101_reglement_20150928	29101	LANDEDA	UHa	-88		-88	1	3	-88	2	-88	-88	9	-88	850	-99
29101_reglement_20150928	29101	LANDEDA	UHc'a'	-88		5	1	3	-88	-88	-88	-88	9	-88	-88	1
01135_reglement_20150716	1135	CROZET	Ut	-88		9	1	4	-88	2	-99	-99	12	0.30	-99	0.25
01135_reglement_20150716	1135	CROZET	Uxr	-88		9.50	1	5	-88	2	-99	-99	12	0.20	1500	-99
01135_reglement_20150716	1135	CROZET	Ue	-88		9.50	1	4	-88	2	-99	-99	-99	-88	-99	-99
01135_reglement_20150716	1135	CROZET	Uc	-88		8	1	4	-88	2	8	-99	9.50	0.30	-99	0.25
01135_reglement_20150716	1135	CROZET	Ub	-88		8	1	4	-88	2	8	-99	12	0.20	-99	0.35
01135_reglement_20150716	1135	CROZET	Ua	-88		-88	1	3	-88	2	-99	-99	12	0.15	-99	-99
74210_reglement_20160125	74210	PERRIGNIER	UHc2	-88		0	1	3	-88	2	-88	0,35	15	0,25	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHc3	-88		8	1	3	-88	2	-88	0,35	15	0,25	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHc1	-88		0	1	3	-88	2	-88	0,35	15	0,25	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UF	-88		-88	1	4	-88	-88	-99	-99	-99	-88	-99	-88
74210_reglement_20160125	74210	PERRIGNIER	UHC2 (OAP) S2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHi	-88		8	1	4	-88	2	-99	0,2	-88	0,45	-99	-88
74210_reglement_20160125	74210	PERRIGNIER	UHpi	-88		8	1	4	-88	2	-88	-99	-88	0,6	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHc2 (OAP) S1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHc1 (OAP)	-88		0	1	3	-88	2	-88	0,35	-88	-88	-88	-88
74210_reglement_20160125	74210	PERRIGNIER	UHUHc2 (OAP) S1c2S1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
